,Date,FareProduct,TransitCard,TransactionType,Hour,Minute,Route,Departure,Arrival,Avg Arrival Diff,station
12235,2016-04-28 12:00:44,ASI,160005753971352,Pass Entry (Tag On),11,55,32,2016-04-28 11:55:24,2016-04-28 12:22:54,2.9,Washington & Fair Oaks
12236,2016-04-28 12:06:16,Reg SV Regular,160004873091670,SV Entry (Tag On),11,55,32,2016-04-28 11:55:24,2016-04-28 12:22:54,2.9,Washington & Lake
12237,2016-04-28 12:08:31,ASI,160005617814871,Pass Entry (Tag On),11,55,32,2016-04-28 11:55:24,2016-04-28 12:22:54,2.9,Altadena & Washington
12238,2016-04-28 12:36:41,ASI,160028110225551,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12239,2016-04-28 12:36:44,ASI,160004975508639,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12240,2016-04-28 12:47:32,ASI,160008106691354,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12241,2016-04-28 12:49:37,Reg SV Regular,160008275558558,SV Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12242,2016-04-28 12:49:55,ASI,160033079321383,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12243,2016-04-28 12:53:23,ASI,160033082084424,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12244,2016-04-28 12:53:50,ASI,160033083816741,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12245,2016-04-28 12:54:18,ASI,160019692198910,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12246,2016-04-28 12:59:33,ASI,160008143170719,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12247,2016-04-28 13:03:06,ASI,160005918630554,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12248,2016-04-28 13:06:35,EZ Pass S/D Z0,160005901134234,Pass Entry (Tag On),12,30,31,2016-04-28 12:31:54,2016-04-28 13:06:39,0.7,
12249,2016-04-28 13:15:06,Reg SV Regular,160004916080797,SV Entry (Tag On),13,6,32,2016-04-28 13:06:54,2016-04-28 13:31:10,-0.8,Washington & Lake
12250,2016-04-28 14:13:51,Reg SV Regular,160001477238624,SV Entry (Tag On),13,45,32,2016-04-28 13:45:54,2016-04-28 14:21:54,0.9,Woodbury & Glen
12251,2016-04-28 14:33:16,ASI,160005293634395,Pass Entry (Tag On),14,21,31,2016-04-28 14:22:09,2016-04-28 14:51:24,3.4,Washington & Lake
12252,2016-04-28 15:49:03,ASI,160005511579992,Pass Entry (Tag On),15,45,31,2016-04-28 15:45:24,2016-04-28 16:21:54,7.9,Washington & Fair Oaks
12253,2016-04-28 15:53:11,ASI,160005585944155,Pass Entry (Tag On),15,45,31,2016-04-28 15:45:24,2016-04-28 16:21:54,7.9,Washington & Lake
12254,2016-04-28 15:53:26,Reg SV Regular,160007543791231,SV Entry (Tag On),15,45,31,2016-04-28 15:45:24,2016-04-28 16:21:54,7.9,Washington & Lake
12255,2016-04-28 16:31:28,ASI,160005586917598,Pass Entry (Tag On),16,24,31,2016-04-28 16:24:54,2016-04-28 17:06:09,3.2,Washington & Altadena
12256,2016-04-28 16:37:03,Reg SV Regular,160008363654236,SV Entry (Tag On),16,24,31,2016-04-28 16:24:54,2016-04-28 17:06:09,3.2,Washington & Altadena
12257,2016-04-28 16:50:19,ASI,160008050390607,Pass Entry (Tag On),16,24,31,2016-04-28 16:24:54,2016-04-28 17:06:09,3.2,Washington & Fair Oaks
12258,2016-04-28 17:43:57,EZ Pass AdultZ0,160008448430875,Pass Entry (Tag On),17,40,31,2016-04-28 17:41:24,2016-04-28 18:17:55,0.9,
12259,2016-04-28 18:01:11,ASI,160038273293874,Pass Entry (Tag On),17,40,31,2016-04-28 17:41:24,2016-04-28 18:17:55,0.9,
12260,2016-04-28 05:43:04,EZ Pass AdultZ0,160008252699672,Pass Entry (Tag On),5,41,20cc,2016-04-28 05:41:26,2016-04-28 06:36:12,0.2,Fair Oaks & Washington
12261,2016-04-28 06:19:06,ASI,160041892660325,Pass Entry (Tag On),5,41,20cc,2016-04-28 05:41:26,2016-04-28 06:36:12,0.2,Lake & Washington
12262,2016-04-28 06:40:15,Reg SV Regular,160008433580312,SV Entry (Tag On),6,36,20cc,2016-04-28 06:36:41,2016-04-28 07:32:26,0.4,Fair Oaks & Washington
12263,2016-04-28 07:09:57,Reg SV Regular,160005817950236,SV Entry (Tag On),6,36,20cc,2016-04-28 06:36:41,2016-04-28 07:32:26,0.4,Lake & Villa
12264,2016-04-28 07:17:29,Reg SV Regular,160008367331351,SV Entry (Tag On),6,36,20cc,2016-04-28 06:36:41,2016-04-28 07:32:26,0.4,Lake & Washington
12265,2016-04-28 08:51:00,ASI,160005584782879,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Raymond & Holly
12266,2016-04-28 08:53:52,ASI,160033079321383,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Raymond & Holly
12267,2016-04-28 09:31:04,ASI,160005597508634,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Lake & Washington
12268,2016-04-28 09:31:07,ASI,160005579532313,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Lake & Washington
12269,2016-04-28 09:32:07,ASI,160041938303047,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Lake & Washington
12270,2016-04-28 09:32:10,ASI,160020983147681,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Lake & Washington
12271,2016-04-28 09:33:56,ASI,160012373523902,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Woodbury & Raymond Ln
12272,2016-04-28 09:37:58,ASI,160005585933919,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Woodbury & Raymond Ln
12273,2016-04-28 09:38:46,ASI,160036514831155,Pass Entry (Tag On),8,39,20cc,2016-04-28 08:49:15,2016-04-28 09:48:30,0.5,Woodbury & Raymond Ln
12274,2016-04-28 09:52:14,ASI,160005648339351,Pass Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Fair Oaks & Washington
12275,2016-04-28 09:53:27,ASI,160041879602084,Pass Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Fair Oaks & Washington
12276,2016-04-28 09:53:30,ASI,160008110295838,Pass Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Fair Oaks & Washington
12277,2016-04-28 09:54:46,Reg SV Regular,160005353188951,SV Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Fair Oaks & Washington
12278,2016-04-28 10:13:59,Reg SV Regular,160008523512472,SV Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Arroyo Pkwy & California
12279,2016-04-28 10:21:26,Reg SV Regular,160002377718467,SV Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Arroyo Pkwy & California
12280,2016-04-28 10:22:59,ASI,160005533707993,Pass Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Arroyo Pkwy & California
12281,2016-04-28 10:26:03,EZ Pass S/D Z0,160001785491170,Pass Entry (Tag On),9,48,20cc,2016-04-28 09:49:13,2016-04-28 10:57:59,0.0,Lake & Colorado
12282,2016-04-28 10:59:44,ASI,160008105637911,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Fair Oaks & Woodbury
12283,2016-04-28 11:06:57,ASI,160005755075673,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Fair Oaks & Washington
12284,2016-04-28 11:07:42,ASI,160012141708702,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Fair Oaks & Washington
12285,2016-04-28 11:14:41,ASI,160011543715745,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Raymond & Holly
12286,2016-04-28 11:38:10,Reg SV Sr/Dis,160005324644314,SV Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Lake & Colorado
12287,2016-04-28 11:42:16,EZ Pass S/D Z0,160001785491170,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Lake & Villa
12288,2016-04-28 11:42:18,ASI,160005293634395,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Lake & Villa
12289,2016-04-28 11:42:29,EZ Pass S/D Z0,160005310155994,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Lake & Villa
12290,2016-04-28 11:43:38,ASI,160019589048194,Pass Entry (Tag On),10,58,20cc,2016-04-28 10:59:28,2016-04-28 12:11:13,0.2,Lake & Villa
12291,2016-04-28 12:17:19,ASI,160041279882880,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Fair Oaks & Washington
12292,2016-04-28 12:17:24,ASI,160005680385759,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Fair Oaks & Washington
12293,2016-04-28 12:17:28,ASI,160005688457113,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Fair Oaks & Washington
12294,2016-04-28 12:19:46,ASI,160005597806871,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Fair Oaks & Washington
12295,2016-04-28 12:50:01,DCFS EZ (New),1700216179589280011,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Lake & Colorado
12296,2016-04-28 12:52:54,ASI,160008049784522,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Lake & Colorado
12297,2016-04-28 12:53:00,ASI,160008073815192,Pass Entry (Tag On),12,11,20cc,2016-04-28 12:12:28,2016-04-28 13:24:43,0.7,Lake & Colorado
12298,2016-04-28 13:33:27,ASI,160012148453344,Pass Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Fair Oaks & Washington
12299,2016-04-28 13:53:23,Reg SV Regular,160013797447280,SV Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Arroyo Pkwy & California
12300,2016-04-28 13:59:34,ASI,160033082368108,Pass Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Arroyo Pkwy & California
12301,2016-04-28 14:04:31,ASI,160036514916436,Pass Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Lake & Colorado
12302,2016-04-28 14:09:50,ASI,160008063671241,Pass Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Lake & Villa
12303,2016-04-28 14:37:23,ASI,160005834321437,Pass Entry (Tag On),13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Woodbury & Raymond Ln
12304,2016-04-28 14:37:25,Reg SV Sr/Dis,160005834321437,No Prod Use Type,13,24,20cc,2016-04-28 13:25:13,2016-04-28 14:40:28,1.5,Woodbury & Raymond Ln
12305,2016-04-28 14:44:33,ASI,160008054986079,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Fair Oaks & Washington
12306,2016-04-28 14:49:31,ASI,160008199654236,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Raymond & Holly
12307,2016-04-28 15:11:29,EZ Pass S/D Z0,160004888107354,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Arroyo Pkwy & California
12308,2016-04-28 15:17:28,Reg SV Sr/Dis,160005324644314,SV Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12309,2016-04-28 15:18:35,ASI,160012141481664,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12310,2016-04-28 15:19:30,Reg SV Regular,160005913564956,SV Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12311,2016-04-28 15:22:19,ASI,160041279924807,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12312,2016-04-28 15:22:22,ASI,160005510981595,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12313,2016-04-28 15:22:31,Reg SV Regular,160015088951920,SV Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12314,2016-04-28 15:22:33,ASI,160033085114020,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12315,2016-04-28 15:23:03,Reg SV Regular,160008927685270,SV Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Colorado
12316,2016-04-28 15:26:29,ASI,160019589444351,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Villa
12317,2016-04-28 15:31:54,ASI,160011559973501,Pass Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Washington
12318,2016-04-28 15:33:48,Reg SV Regular,160007543791231,SV Entry (Tag On),14,39,20cc,2016-04-28 14:40:43,2016-04-28 15:50:29,-0.5,Lake & Washington
12319,2016-04-28 15:56:11,ASI,160041880281126,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Fair Oaks & Washington
12320,2016-04-28 15:56:20,ASI,160008050996841,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Fair Oaks & Washington
12321,2016-04-28 16:09:17,Reg SV Regular,160008114518870,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Raymond & Del Mar Sta.
12322,2016-04-28 16:16:11,Reg SV Regular,160002573239425,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Arroyo Pkwy & California
12323,2016-04-28 16:35:21,ASI,160005585712156,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12324,2016-04-28 16:35:24,ASI,160005508325276,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12325,2016-04-28 16:36:32,EZ Pass AdultZ0,160008453103839,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12326,2016-04-28 16:38:27,ASI,160042245038888,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12327,2016-04-28 16:39:39,Reg SV Regular,160010573510596,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12328,2016-04-28 16:39:49,Reg SV Regular,160005573864795,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12329,2016-04-28 16:40:15,ASI,160028110426357,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Villa
12330,2016-04-28 16:41:34,Reg SV Regular,160008418294871,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Washington
12331,2016-04-28 16:42:55,Reg SV Regular,160008509863832,SV Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Lake & Washington
12332,2016-04-28 16:48:26,ASI,160005834321437,Pass Entry (Tag On),15,51,20cc,2016-04-28 15:51:13,2016-04-28 17:02:28,1.5,Woodbury & Raymond Ln
12333,2016-04-28 17:04:52,ASI,160005336391193,Pass Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Fair Oaks & Washington
12334,2016-04-28 17:08:39,ASI,160036515213239,Pass Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Fair Oaks & Washington
12335,2016-04-28 17:13:23,Reg SV Sr/Dis,160005687984158,Hotlisted - Reject Everywhere,17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Raymond & Holly
12336,2016-04-28 17:19:27,ASI,160008050674760,Pass Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Raymond & Del Mar Sta.
12337,2016-04-28 17:35:03,EZ Pass S/D Z0,160008891024514,Pass Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Arroyo Pkwy & California
12338,2016-04-28 17:39:14,Reg SV Regular,160002230315584,SV Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Lake & Colorado
12339,2016-04-28 17:39:16,EZ Pass AdultZ0,160008604031517,Pass Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Lake & Colorado
12340,2016-04-28 17:45:36,Reg SV Regular,160008063538390,SV Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Lake & Villa
12341,2016-04-28 17:49:55,Reg SV Regular,160008188225758,SV Entry (Tag On),17,1,20cc,2016-04-28 17:02:58,2016-04-28 18:10:45,1.8,Lake & Washington
12342,2016-04-28 18:13:07,Reg SV Regular,160008469931355,SV Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Fair Oaks & Washington
12343,2016-04-28 18:25:45,Reg SV Regular,160008333978715,SV Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Raymond & Del Mar Sta.
12344,2016-04-28 18:27:29,ASI,160005500275677,Pass Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Raymond & Del Mar Sta.
12345,2016-04-28 18:29:27,ASI,160005586553757,Pass Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Raymond & Del Mar Sta.
12346,2016-04-28 18:29:30,ASI,160011542941342,Pass Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Raymond & Del Mar Sta.
12347,2016-04-28 18:29:37,ASI,160019691772830,Pass Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Raymond & Del Mar Sta.
12348,2016-04-28 18:33:36,Reg SV Sr/Dis,160012057458086,SV Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Arroyo Pkwy & California
12349,2016-04-28 18:46:53,ASI,160008034196526,Pass Entry (Tag On),18,9,20cc,2016-04-28 18:11:00,2016-04-28 19:05:30,0.5,Lake & Villa
12350,2016-04-28 06:37:57,ASI,160038261484592,Pass Entry (Tag On),6,36,40,2016-04-28 06:36:45,2016-04-28 06:58:30,-0.5,SMV & Station
12351,2016-04-28 06:54:15,EZ Pass AdultZ0,160007922903076,Pass Entry (Tag On),6,36,40,2016-04-28 06:36:45,2016-04-28 06:58:30,-0.5,Villa & Lake
12352,2016-04-28 07:09:14,ASI,160028111880594,Pass Entry (Tag On),7,2,40,2016-04-28 07:02:30,2016-04-28 07:32:15,1.3,Walnut & Garfield
12353,2016-04-28 07:10:59,ASI,160011832250149,Pass Entry (Tag On),7,2,40,2016-04-28 07:02:30,2016-04-28 07:32:15,1.3,Villa & Lake
12354,2016-04-28 07:14:23,Reg SV Student,160005546662235,SV Entry (Tag On),7,2,40,2016-04-28 07:02:30,2016-04-28 07:32:15,1.3,Villa & Lake
12355,2016-04-28 07:14:28,DCFS EZ (New),1701759879419162922,Pass Entry (Tag On),7,2,40,2016-04-28 07:02:30,2016-04-28 07:32:15,1.3,Villa & Lake
12356,2016-04-28 08:18:18,Reg SV Regular,160008316555035,SV Entry (Tag On),8,7,40,2016-04-28 08:07:30,2016-04-28 08:35:30,-0.5,Villa & Lake
12357,2016-04-28 08:25:32,ASI,160005584936152,Pass Entry (Tag On),8,7,40,2016-04-28 08:07:30,2016-04-28 08:35:30,-0.5,Allen & Orange Grove
12358,2016-04-28 09:21:11,ASI,160005336439513,Pass Entry (Tag On),9,12,40,2016-04-28 09:12:46,2016-04-28 09:39:02,-2.0,Villa & Lake
12359,2016-04-28 09:22:24,ASI,160012373523902,Pass Entry (Tag On),9,12,40,2016-04-28 09:12:46,2016-04-28 09:39:02,-2.0,Villa & Lake
12360,2016-04-28 09:33:53,EZ Pass S/D Z0,160001785491170,Pass Entry (Tag On),9,12,40,2016-04-28 09:12:46,2016-04-28 09:39:02,-2.0,Allen & Orange Grove
12361,2016-04-28 10:13:18,ASI,160008120238877,Pass Entry (Tag On),9,51,40,2016-04-28 09:52:01,2016-04-28 10:19:01,4.0,Walnut & Garfield
12362,2016-04-28 10:13:22,ASI,160011562053184,Pass Entry (Tag On),9,51,40,2016-04-28 09:52:01,2016-04-28 10:19:01,4.0,Walnut & Garfield
12363,2016-04-28 10:13:26,ASI,160033079301385,Pass Entry (Tag On),9,51,40,2016-04-28 09:52:01,2016-04-28 10:19:01,4.0,Walnut & Garfield
12364,2016-04-28 10:14:32,ASI,160033063685066,Pass Entry (Tag On),9,51,40,2016-04-28 09:52:01,2016-04-28 10:19:01,4.0,Raymond & Holly
12365,2016-04-28 10:14:34,ASI,160005650224152,Pass Entry (Tag On),9,51,40,2016-04-28 09:52:01,2016-04-28 10:19:01,4.0,Raymond & Holly
12366,2016-04-28 10:29:36,ASI,160005758734235,Pass Entry (Tag On),10,18,40,2016-04-28 10:20:01,2016-04-28 10:50:46,4.8,Villa & Lake
12367,2016-04-28 11:02:18,Reg SV Sr/Dis,160033441941413,SV Entry (Tag On),10,56,40,2016-04-28 10:58:31,2016-04-28 11:22:16,1.3,SMV & Station
12368,2016-04-28 11:31:41,ASI,160028110559637,Pass Entry (Tag On),11,24,40,2016-04-28 11:25:01,2016-04-28 11:54:31,2.5,Walnut & Garfield
12369,2016-04-28 11:46:19,Reg SV Sr/Dis,160005705350234,SV Entry (Tag On),11,24,40,2016-04-28 11:25:01,2016-04-28 11:54:31,2.5,Allen & Orange Grove
12370,2016-04-28 12:09:56,EZ Pass S/D Z0,160008976004837,Pass Entry (Tag On),12,5,40,2016-04-28 12:05:46,2016-04-28 12:32:01,2.0,SMV & Station
12371,2016-04-28 12:24:24,ASI,160008063671241,Pass Entry (Tag On),12,5,40,2016-04-28 12:05:46,2016-04-28 12:32:01,2.0,Villa & Lake
12372,2016-04-28 12:25:37,ASI,160005579372314,Pass Entry (Tag On),12,5,40,2016-04-28 12:05:46,2016-04-28 12:32:01,2.0,Walnut & Garfield
12373,2016-04-28 12:26:34,ASI,160005586192796,Pass Entry (Tag On),12,5,40,2016-04-28 12:05:46,2016-04-28 12:32:01,2.0,Walnut & Garfield
12374,2016-04-28 12:33:16,ASI,160041880216965,Pass Entry (Tag On),12,32,40,2016-04-28 12:33:01,2016-04-28 13:00:17,-0.7,Raymond & Holly
12375,2016-04-28 12:40:07,ASI,160008054938070,Pass Entry (Tag On),12,32,40,2016-04-28 12:33:01,2016-04-28 13:00:17,-0.7,Walnut & Garfield
12376,2016-04-28 13:14:33,ASI,160005586192796,Pass Entry (Tag On),13,11,40,2016-04-28 13:11:46,2016-04-28 13:39:46,3.8,SMV & Station
12377,2016-04-28 13:23:33,ASI,160005584936152,Pass Entry (Tag On),13,11,40,2016-04-28 13:11:46,2016-04-28 13:39:46,3.8,Allen & Orange Grove
12378,2016-04-28 13:29:41,ASI,160008288505117,Pass Entry (Tag On),13,11,40,2016-04-28 13:11:46,2016-04-28 13:39:46,3.8,Villa & Lake
12379,2016-04-28 13:34:20,ASI,160041892752486,Pass Entry (Tag On),13,11,40,2016-04-28 13:11:46,2016-04-28 13:39:46,3.8,Walnut & Garfield
12380,2016-04-28 13:47:28,ASI,160008063671241,Pass Entry (Tag On),13,39,40,2016-04-28 13:40:46,2016-04-28 14:09:31,2.5,Walnut & Garfield
12381,2016-04-28 13:48:31,ASI,160011559744860,Pass Entry (Tag On),13,39,40,2016-04-28 13:40:46,2016-04-28 14:09:31,2.5,Villa & Lake
12382,2016-04-28 13:50:43,Reg SV Regular,160008537412958,SV Entry (Tag On),13,39,40,2016-04-28 13:40:46,2016-04-28 14:09:31,2.5,Villa & Lake
12383,2016-04-28 14:34:04,ASI,160020379510245,Pass Entry (Tag On),14,17,40,2016-04-28 14:18:31,2016-04-28 14:45:01,3.0,Villa & Lake
12384,2016-04-28 15:01:38,ASI,160008288505117,Pass Entry (Tag On),14,48,40,2016-04-28 14:48:31,2016-04-28 15:20:46,3.8,Villa & Lake
12385,2016-04-28 15:09:07,ASI,160005326861270,Pass Entry (Tag On),14,48,40,2016-04-28 14:48:31,2016-04-28 15:20:46,3.8,Allen & Orange Grove
12386,2016-04-28 15:34:50,Reg SV Regular,160041781838966,SV Entry (Tag On),15,27,40,2016-04-28 15:27:46,2016-04-28 15:57:16,3.3,Allen & Orange Grove
12387,2016-04-28 15:39:59,ASI,160008141039510,Pass Entry (Tag On),15,27,40,2016-04-28 15:27:46,2016-04-28 15:57:16,3.3,Allen & Orange Grove
12388,2016-04-28 15:40:59,Reg SV Regular,160008328855191,SV Entry (Tag On),15,27,40,2016-04-28 15:27:46,2016-04-28 15:57:16,3.3,Allen & Orange Grove
12389,2016-04-28 15:46:14,ASI,160005288127199,Pass Entry (Tag On),15,27,40,2016-04-28 15:27:46,2016-04-28 15:57:16,3.3,Villa & Lake
12390,2016-04-28 16:09:13,EZ Pass AdultZ0,160008154032543,Pass Entry (Tag On),16,0,40,2016-04-28 16:00:31,2016-04-28 16:32:46,3.8,Villa & Lake
12391,2016-04-28 16:09:15,EZ Pass AdultZ0,160018895915120,Pass Entry (Tag On),16,0,40,2016-04-28 16:00:31,2016-04-28 16:32:46,3.8,Villa & Lake
12392,2016-04-28 16:10:00,ASI,160008073830878,Pass Entry (Tag On),16,0,40,2016-04-28 16:00:31,2016-04-28 16:32:46,3.8,Villa & Lake
12393,2016-04-28 16:48:21,Reg SV Regular,160005695659354,SV Entry (Tag On),16,45,40,2016-04-28 16:46:31,2016-04-28 17:16:16,4.3,SMV & Station
12394,2016-04-28 16:52:56,ASI,160005579532313,Pass Entry (Tag On),16,45,40,2016-04-28 16:46:31,2016-04-28 17:16:16,4.3,Allen & Orange Grove
